text,label
"Before-the-Bell: Biocryst Shares Higher (Reuters) Reuters - Shares of Biocryst Pharmaceuticals\Inc. (BCRX.O) rose on Tuesday after the company received\""orphan drug"" status for an anti-cancer compound.",2
Trend Micro releases Antivirus for Mobiles Skulls program proved that PDA and Mobile viruses are finally becoming a reality and it is no longer safe to just download anything from the Internet on your mobile handset.,3
"UPDATE 1-Villa suffer Cup upset, Man United ease through Aston Villa lost 3-1 to second division Burnley in the League Cup third round on Tuesday as the top Premier League clubs made their first appearance in this season #39;s competition.",1
"Windows XP SP2 update delayed BEIJING, Aug. 18 (Xinhuanet) -- Microsoft Corp. has delayed automatic update of Windows XP Service Pack 2 to American company users until Aug. 25. ",3
"Leyland among Phils #39; candidates Jim Leyland, who led the Marlins to the World Series title in 1997, will interview for the Phillies managerial vacancy. Leyland, a scout for the Cardinals the past four seasons ",1
Photo gallery: Microsoft revs car Windows The software juggernaut that conquered the desktop is racing to get Windows into your next car.,3
"EU reportedly to OK Oracle bid for PeopleSoft SAN FRANCISCO (CBS.MW) -- Oracle is close to gaining approval from European Union regulators regarding its proposed takeover of PeopleSoft, according to the Financial Times on Friday.",2
New Stanford center probes nanoscale material The National Science Foundation (NSF) has awarded \$7.5 million over five years to establish the Center for Probing the Nanoscale (CPN) at Stanford University.,2
"Anwar may return by month #39;s end Malaysia #39;s former deputy leader Anwar Ibrahim reportedly plans to return home on October 31 after nearly two months abroad, but will avoid any strenuous political activity throughout the Muslim fasting month that ends next month.",0
"Analysts See More U.S. Newspaper Consolidation Ahead (Reuters) Reuters - A wave of consolidation in the U.S.\newspaper industry could be on the way as publishers grapple\with a maturing industry that faces stiff competition from\television and the Internet, publishing experts say.",3
"Nebraska #39;s loss is a bowl-breaker Cedric Benson ran for 165 yards and a touchdown to lead the Longhorns over the Aggies in Austin, Texas. Vince Young added a touchdown run and 224 yards total for the Longhorns (10-1, 7-1 Big 12), who earned ",1
"Amnesty for rein on MNCs New Delhi, Nov. 29: Amnesty International, Greenpeace and other non-governmental organisations are working towards establishing a legal framework to make multinational corporations more accountable to peoples needs.",0
India makes elephants appeal Indian asks Bangladesh to spare the lives of around 100 elephants which have strayed across the border.,0
"Gaining advantage: WR Givens steps up game The wide receivers have been the most significant contributors to the Patriots stats, news #39; inactive list this season. Every week quarterback Tom Brady news counts on one of ",1
S.E.C. Says Fannie Mae Violated Accounting Rules The Securities and Exchange Commission has ordered Fannie Mae to restate its earnings for the last four years after concluding that it had violated accounting rules.,2
"IAEA Supervises Iran #39;s Nuclear Suspension Iran says it has halted all work on potentially weapons-related parts of its nuclear program, honoring a deal with European powers.",0
"Radcliffe #39;s resurgence to continue in Finland PAULA RADCLIFFE is almost certain to challenge for the 10,000 metres title next summer rather than contest the marathon at the bi-annual World Champion-ships in Finland.",1
Quebec accountant convicted of defrauding nuns gets house arrest (Canadian Press) Canadian Press - QUEBEC (CP) - A 68-year-old accountant convicted of taking part in a scheme to defraud Roman Catholic nuns of  #36;100 million was sentenced Friday to two years' house arrest.,0
"Harris' Double Leads Marlins Past Dodgers (AP) AP - Lenny Harris has come up with clutch hits throughout his record-breaking career as a pinch hitter. His three-run double off Eric Gagne was a bit more special than most. Harris pushed his major league record for pinch hits to 190 Wednesday night, lining a bases-clearing double into right-center with two outs in the ninth to rally the Florida Marlins past the Los Angeles Dodgers 6-4.",1
"VMware releases virtualization tool for PCs SEPTEMBER 20, 2004 (COMPUTERWORLD) - VMware Inc. released today a virtualization tool for PCs it says will cut hardware and maintenance costs for users such as independent contractors that support third parties on their networks.",3
"US online gambling ban is unfair The US government #39;s ban on cross-border gambling is an unfair trade barrier against the island nation of Antigua, the World Trade Organization said.",2
"Fiutak: Five Thoughts on the BCS Texas will be left out in the cold again, USC #39;s free ride and a break down of who should play in the Orange Bowl. It #39;ll take nothing short of a loss by California or Utah for Mack Brown and Texas to get into the BCS.",1
Pampling jumps to front QUEENSLANDER Rod Pampling made four birdies on the front nine to grab the outright lead in the second round of the Australian Open in Sydney.,1
"Lazard cutbacks may precede IPO Report says investment bank plans job, pay cuts prior to a public offering valuing firm at \$3B. NEW YORK (Reuters) - Bruce Wasserstein, head of investment bank Lazard, is planning a new round of job cuts and ",2
Olympic Champion Henin Still Suffering from Virus  LONDON (Reuters) - Olympic champion Justine Henin-Hardenne  is still suffering from a mystery virus which has plagued her  for much of this year.,1
"Portsmouth back Redknapp over agents #39; fees claim Portsmouth chairman Milan Mandaric said on Tuesday that Harry Redknapp, who resigned as manager last week, was innocent of any wrong-doing over agent or transfer fees.",1
"US Sept consumer prices rise US consumer prices rose more in September than a month earlier, reflecting higher costs for services such as hotel stays and medical care, a government report showed.",2
"Weather Makes Lawmakers Antsy The Senate Commerce Committee hears testimony on the connection between greenhouse gases and climate changes. Many legislators want to take action, but the best course remains unclear. Michael Grebb reports from Washington.",3
"OPEC to Cut Production After Six-Week Price Decline (Update7) OPEC, the producer of more than a third of the world #39;s oil, agreed to cut output by about 4 percent in a bid to prop up prices after the biggest drop in three years.",2
"Kenyon slams  #39;weak #39; FA over Mutu ban Chelsea chief executive Peter Kenyon has criticised the seven-month ban handed out to Adrian Mutu, claiming the FA had shown themselves to be  #39;weak over the issue of drugs #39;.",1
"Court approves Interstate Bakeries financing Bankrupt Interstate Bakeries Corp. (IBC.N: Quote, Profile, Research) , maker of Hostess Twinkies and Wonder Bread, received court approval on Thursday to incur new debt ",2
Sun And Microsoft Aim For Single Sign-On Microsoft and Sun Microsystems last week issued a progress report on the technical truce the companies called this year but gave little indication of what specific fixes they would devise to address customers #39; problems.,3
The Curse of the Rivalry I dont know any Boston Red Sox diehards who werent rooting almost as fervently for the Minnesota Twins against the New York Yankees as they were for their own team against the Anaheim Angels.,1
"Indonesian Police Detain Seven People on Terror Links  JAKARTA (Reuters) - Indonesian police have detained seven  people linked to terrorism since last week's bombing outside  the Australian embassy in Jakarta that killed nine people and  wounded 182, officers said on Friday.",0
"First Image of a Faraway Planet? A distant speck of light appears to be the first planet outside our solar system to be captured on film. While there is no definitive evidence that the speck is a planet, an international team of astronomers is arguing the case.",3
"The Tyler Hamilton Affair On Monday evening, the UCI gave shocking news to Phonak team officials: Tyler Hamilton, the team captain, the Olympic time trial champion, and the winner of Stage 8 of the Vuelta a Espana ",1
"Microsoft Makes Nice with Mice Microsoft (Quote, Chart) unveiled nine consumer-oriented mice and keyboards, with geek-chic touches like Bluetooth connectivity and biometrics.",3
